conv_id,emotion,kor_emotion,context,kor_context,factor
hit:961_conv:1923,prepared,준비된,There was a fire at my house but I had my fire extinguisher.,집에 불이 났는데 소화기가 있었어요.,소화기가
hit:964_conv:1928,lonely,외로운,My roommate went to Paris. I was at the house all alone.,내 룸메이트는 파리에 갔다. 나는 집에 혼자 있었다.,내 룸메이트는 파리에 갔다. 나는 집에 혼자 있었다.
hit:997_conv:1994,impressed,감명받은,I was impressed when my best friend graduated as valedictorian of our class,내 가장 친한 친구가 우리 반의 졸업생으로 졸업했을 때 나는 감명 받았다.,가장 친한 친구가###졸업했을 때
hit:999_conv:1999,disappointed,실망한,I was shocked when Lebron left the Cavs again,Lebron이 다시 Cavs를 떠났을 때 나는 충격을 받았습니다.,Lebron이 다시 Cavs를 떠났을 때
hit:1005_conv:2011,proud,자랑스러운,"I got all As in my first college semester, and it made me feel really good about myself",나는 대학 첫 학기에 모든 것을 A로 받았고 나 자신에 대해 정말 기분이 좋았습니다.,첫 학기에 모든 것을 A로 받았고
hit:1013_conv:2027,trusting,신뢰하는,I have always been faithful to my girlfriend of 2.5 years,2.5년 사귄 여자친구에게 항상 충실했다,여자친구에게
hit:1018_conv:2037,angry,화난,I thought my new neighbors was nice but the police have been over too much.,나는 나의 새로운 이웃들이 착하다고 생각했는데 경찰이 너무 지나쳤습니다.,경찰이 너무 지나쳤습니다.
hit:1031_conv:2063,grateful,고마워하는,thankful that during a fire i still kept my home,화재가 났을 때도 여전히 집을 지킨 것에 감사합니다.,집을 지킨 것에
hit:1036_conv:2072,disgusted,역겨운,"My brother's dog pooped upstairs, and I didn't see it, and ended up stepping in it...",형의 강아지가 위층에 똥을 쌌는데 나는 그것을 보지 못하고 결국 밟고 말았다...,똥을 쌌는데###밟고 말았다...
hit:1036_conv:2073,afraid,두려워하는,scared that my daughter will grow up and be bad,내 딸이 커서 나빠질까 두렵다,딸이 커서 나빠질까
hit:1051_conv:2103,jealous,질투하는,My cousin bought a really pretty shirt that I had been wanting.,내 사촌은 내가 원했던 정말 예쁜 셔츠를 샀다.,내 사촌은 내가 원했던 정말 예쁜 셔츠를 샀다.
hit:1054_conv:2109,afraid,두려워하는,I was anxious when I applied for graduate school,나는 대학원에 지원했을 때 불안했다,대학원에 지원했을 때
hit:1057_conv:2115,anticipating,기대하는,I can not wait for Top Gun 2.,탑건 2가 기대됩니다.,탑건 2가
hit:1064_conv:2129,embarrassed,당황스러운,Yesterday was my brother's birthday and I forgot to call him. I always call him on his birthday and we go to lunch. I feel so bad.,어제는 내 동생의 생일이었고 나는 그에게 전화하는 것을 잊었다. 나는 항상 그의 생일에 그에게 전화를 걸어 점심을 먹으러 간다. 기분이 너무 나쁩니다.,내 동생의 생일이었고 나는 그에게 전화하는 것을 잊었다.
hit:1128_conv:2257,confident,확신하는,I started my driving class last week. I'll finish the class within a month and drive the car without any help of others.,지난주에 운전 수업을 시작했습니다. 나는 한 달 안에 수업을 끝내고 다른 사람의 도움 없이 차를 몰 것이다.,차를 몰 것이다.
hit:1138_conv:2277,angry,화난,I got a final warning at work today for something I didn't even do!,하지도 않은 일에 대해 오늘 직장에서 마지막 경고를 받았습니다!,하지도 않은 일에 대해###경고를 받았습니다!
hit:1147_conv:2295,surprised,놀란,that i found money on the ground,내가 땅에서 돈을 찾았다고,땅에서 돈을 찾았다고
hit:1154_conv:2309,excited,흥분한,Even though I've had lots of dating success I still get pretty stoked when I get a text back from a really attractive girl I didn't expect to hear back from...I just do a good job hiding it,연애를 많이 성공했는데도 기대도 하지 않은 정말 매력적인 여자에게서 문자가 오면 속이 메스꺼워져요..그냥 잘 숨기고 있어요.,정말 매력적인 여자에게서 문자가 오면
hit:1158_conv:2316,proud,자랑스러운,I won a jello eating contest once at a boy scout camp. For some reason i was really happy i won even though i was a mess after.,저는 보이스카우트 캠프에서 젤로 먹기 대회에서 한 번 우승했습니다. 어쩐지 뒤죽박죽인데도 이겨서 정말 기뻤다.,젤로 먹기 대회에서 한 번 우승했습니다.
hit:1171_conv:2342,confident,확신하는,I'm starting a new weight lifting training cycle and I'm confident I will make great progress!,나는 새로운 역도 훈련 주기를 시작하고 있고 나는 내가 큰 진전을 이룰 것이라고 확신합니다!,새로운 역도 훈련###큰 진전을
hit:1174_conv:2348,lonely,외로운,i feel lost without my dog!,나는 내 개가 없으면 길을 잃은 느낌이 든다!,내 개가 없으면
hit:1187_conv:2374,sentimental,감상적인,I miss timed with my parents. Like watching games and things,부모님과의 시간이 그리워요. 게임이나 사물을 보는 것처럼,부모님과의 시간이
hit:1204_conv:2408,surprised,놀란,I was shocked when my aunt made my birthday. She lived so far away,이모가 생일을 맞이했을 때 나는 충격을 받았다 그녀는 지금까지 살았다,이모가 생일을 맞이했을 때
hit:1215_conv:2430,sad,슬픈,"Yesterday, I got fired from my job. I was so sad.","어제, 나는 직장에서 해고당했다 나는 너무 슬퍼했다",직장에서 해고당했다
hit:1217_conv:2434,anticipating,기대하는,I am feeling very hopeful about my business. It can make me jittery but happy everyday.,나는 내 사업에 대해 매우 희망적이다. 그것은 나를 초조하지만 매일 행복하게 만들 수 있습니다.,내 사업에 대해
hit:1223_conv:2446,disappointed,실망한,I was disappointed in others for passing a dog up that needed help.,나는 도움이 필요한 개를 넘겨준 것에 대해 다른 사람들에게 실망했습니다.,도움이 필요한 개를 넘겨준 것에 대해
hit:1223_conv:2447,joyful,즐거운,I got a shotgun for Christmas last year. I was so happy to use it to hunt small critters!,작년 크리스마스에 산탄총을 받았습니다. 작은 동물을 사냥하는 데 사용하게 되어 너무 기뻤습니다!,산탄총을 받았습니다.
hit:1227_conv:2455,embarrassed,당황스러운,I was using the bathroom on a train in rome. I didnt lock the door properly and a woman walked in on me. She laughed.,"나는 롬에서 열차를 타고 화장실을 이용하고 있었다 나는 문을 제대로 잠그지 않았고, 한 여자가 내게 걸어왔다 그녀는 웃었다","문을 제대로 잠그지 않았고, 한 여자가 내게 걸어왔다"
hit:1231_conv:2462,lonely,외로운,"At work, I am often the only employee in my building. Sometimes I get really bored and need to walk to one of the other buildings just so I can say hello to someone.",직장에서 나는 종종 내 건물의 유일한 직원입니다. 가끔은 정말 지루해서 누군가에게 인사를 하기 위해 다른 건물 중 한 곳으로 걸어가야 합니다.,종종 내 건물의 유일한 직원입니다
hit:1232_conv:2465,afraid,두려워하는,I cant wait for school to start. I am so excited,나는 학교가 시작되기를 기다릴 수 없다 너무 흥분했어요,학교가 시작되기를
hit:1243_conv:2487,embarrassed,당황스러운,I lied to my girlfriend once about how much education I had because I felt she would leave me otherwise,내가 얼마나 많은 교육을 받았는지에 대해 여자친구에게 한 번 거짓말을 한 적이 있는데 그녀가 나를 떠날 것이라고 느꼈기 때문이다.,여자친구에게 한 번 거짓말을 한 적이 있는데
hit:1267_conv:2535,hopeful,희망에 찬,"I started taking a new body building supplement and I've been feeling stronger, so I'm hopeful that it works well.",나는 새로운 보디 빌딩 보충제를 복용하기 시작했고 나는 더 강해졌습니다. 그래서 나는 그것이 잘 작동하기를 바랍니다.,새로운 보디 빌딩 보충제를###잘 작동하기를
hit:1273_conv:2546,prepared,준비된,"I'm having a party this weekend, I went out and got the food ahead of time.",이번 주말에 파티가 있어서 미리 나가서 음식을 샀어요.,미리 나가서 음식을 샀어요.
hit:1291_conv:2582,angry,화난,My dog pooped on the carpet last night.,우리 강아지가 어젯밤 카펫에 똥을 쌌어요.,우리 강아지가 어젯밤 카펫에 똥을 쌌어요.
hit:1291_conv:2583,afraid,두려워하는,I really do not like ants.,나는 개미를 정말 싫어한다,개미를
hit:1293_conv:2587,embarrassed,당황스러운,I slipped on the invisible puddle in the aisle and did the splits in front of many people. I was so humiliated.,나는 보이지 않는 복도에서 미끄러져 많은 사람들 앞에서 분열을 했다 나는 너무 수치심을 느꼈다,복도에서 미끄러져
hit:1305_conv:2611,hopeful,희망에 찬,I recently began my own online business selling dried starfish. I hope there is enough interest for it to take off.,나는 최근에 말린 불가사리를 판매하는 온라인 사업을 시작했습니다. 도약할 수 있는 충분한 관심이 있기를 바랍니다.,도약할 수 있는 충분한 관심이 있기를
hit:1323_conv:2646,sentimental,감상적인,The EDM concert was pure bliss. But I think it was the drugs...,그 EDM 콘서트는 순수한 행복이었다 하지만 그것이 마약이었다고 생각합니다.,EDM 콘서트는
hit:1328_conv:2657,afraid,두려워하는,I was really scared once when I thought I would be homeless,노숙자가 될 거라고 생각했을 때 정말 무서웠어,노숙자가 될 거라고 생각했을 때
hit:1337_conv:2674,angry,화난,A guy out in traffic getting mad at me and then giving me the finger when he is in the wrong,교통 체증에 빠진 남자가 나에게 화를 내고 잘못했을 때 손가락을 댔다.,교통 체증에 빠진 남자가 나에게 화를 내고 잘못했을 때
hit:1345_conv:2690,angry,화난,I was so upset when Michael Jackson died.,마이클 잭슨이 죽었을 때 나는 너무 화가 났다,마이클 잭슨이 죽었을 때
hit:1380_conv:2760,surprised,놀란,This school year my daughters book a quite cheap. I spent over $300 last year.,올 학년에 우리 딸들은 상당히 저렴한 책을 썼다 나는 작년에 300달러 이상을 썼다,작년에 300달러 이상을 썼다
hit:1384_conv:2769,excited,흥분한,I am very excited to play the new pokemon game coming out for the nintendo switch soon,닌텐도 스위치용으로 출시되는 새로운 포켓몬 게임을 곧 플레이하게 되어 매우 기쁩니다.,닌텐도 스위치용으로 출시되는 새로운 포켓몬 게임을 곧 플레이하게 되
hit:1389_conv:2779,sentimental,감상적인,"i really like my brothers, they mean a lot to me even if it is frowned upon to express it",나는 형제들을 정말 좋아한다. 표현하는 것이 눈에 띄더라도 그들은 내게 많은 의미를 지니고 있다,형제들
