conv_id,emotion,kor_emotion,context,kor_context,factor
hit:89_conv:179,caring,돌보는,I always donate my change when I shop at my local drug store. Makes me feel like I' doing something good.,저는 동네 약국에서 쇼핑할 때 항상 잔돈을 기부합니다. 뭔가 좋은 일을 하고 있다는 느낌이 들게 합니다.,잔돈을 기부합니다.
hit:90_conv:181,excited,흥분한,to go to a concert.,콘서트에 가기 위해서,콘서트에
hit:91_conv:182,excited,흥분한,When the Falcons won the game I was excited.,Falcons가 게임에서 이겼을 때 나는 흥분했습니다.,Falcons가 게임에서 이겼을 때
hit:91_conv:183,afraid,두려워하는,Our lights went out last week during a storm. Its was only for 15 minutes but I was so scared.,지난주 폭풍우가 몰아치는 동안 조명이 꺼졌습니다. 15분밖에 안됐는데 너무 무서웠어요.,폭풍우가 몰아치는 동안 조명이 꺼졌습니다.
hit:93_conv:186,lonely,외로운,I wish I had someone to spend my days with. I feel a alone.,내 하루를 함께 보낼 사람이 있었으면 좋겠다. 나는 혼자라고 느낀다.,혼자라고 느낀다.
hit:93_conv:187,afraid,두려워하는,when my daughter choked on a piece of food,내 딸이 음식 조각에 질식했을 때,내 딸이 음식 조각에 질식했을 때
hit:94_conv:188,prepared,준비된,I went to class and I brought extra supplies since I knew we had a test.,수업을 갔는데 시험이 있었다는 것을 알고 추가 물품을 가져왔다.,시험이
hit:94_conv:189,sad,슬픈,I was sad when my grandma died.,할머니가 돌아가셨을 때 나는 슬퍼했다,할머니가 돌아가셨을 때
hit:95_conv:191,afraid,두려워하는,"When I was little, I was afraid of the dark.",어렸을 때 어둠이 무서웠다.,어둠이
hit:96_conv:192,impressed,감명받은,I went to a cheerleading event and a girl did a double backflip,치어리딩 하러 갔는데 여자가 더블 백플립을 했어,여자가 더블 백플립을 했어
hit:97_conv:194,angry,화난,my wife keeps giving our son a stick and he keeps hurting himslef.,제 아내는 계속 아들에게 막대기를 주는데 계속해서 아들을 다치게 합니다.,제 아내는 계속 아들에게 막대기를 주는데 계속해서 아들을 다치게 합니다.
hit:97_conv:195,afraid,두려워하는,I am afraid of clowns.,나는 광대를 두려워한다,광대를
hit:98_conv:196,afraid,두려워하는,I was attavked by seagulls on the balcony of a hotel last weekend. I was eating crackers.,지난 주말 호텔 베란다에서 갈매기들에게 습격당했습니다. 나는 크래커를 먹고 있었다.,갈매기들에게 습격당했습니다.
hit:98_conv:197,surprised,놀란,I got in my car and my son left a note on my seat.,차에 탔는데 아들이 좌석에 메모를 남겼다.,아들이 좌석에 메모를 남겼다.
hit:99_conv:198,embarrassed,당황스러운,I am ashamed when I cheated on the test.,나는 시험에서 부정행위를 했을 때 부끄럽다.,부정행위를 했을 때
hit:100_conv:200,sentimental,감상적인,"I'be been thinking a lot about my childhood lately, sort or reminiscing.",나는 최근에 내 어린 시절에 대해 많이 생각하고 있습니다. 정렬 또는 회상.,내 어린 시절에
hit:100_conv:201,grateful,고마워하는,I am grateful to be alive.,살아있음에 감사합니다.,살아있음에
hit:101_conv:202,embarrassed,당황스러운,I went swimming in the pool and some of my extensions came out in the water. No one saw but me.,나는 수영장에서 수영을 하러 갔고 내 확장 기능 중 일부가 물에서 나왔습니다. 나 말고는 아무도 본 사람이 없었다.,내 확장 기능 중 일부가 물에서 나왔습니다.
hit:101_conv:203,afraid,두려워하는,I am terrified of ghosts.,나는 귀신들을 무서워한다,귀신들을
hit:102_conv:204,prepared,준비된,I am prepared for the hurricane.,나는 허리케인에 대비하고 있다,허리케인에
hit:102_conv:205,grateful,고마워하는,I got a huge bonus at work and was able to pay off my debt.,나는 직장에서 엄청난 보너스를 받았고 빚을 갚을 수 있었다,엄청난 보너스를 받았고
hit:103_conv:207,hopeful,희망에 찬,I am hopeful I win the lottery.,나는 내가 복권에 당첨되기를 바랍니다.,복권에 당첨되기를
hit:104_conv:209,angry,화난,My friend is annoying me.,내 친구가 나를 귀찮게합니다.,내 친구가
hit:105_conv:210,joyful,즐거운,I was joyful when my son was born.,아들이 태어났을 때 나는 기뻤다.,아들이 태어났을 때
hit:105_conv:211,afraid,두려워하는,I can't wait for HAlloween. It is my favorite holifay. I love dressing up with the kids.,할로윈을 기다릴 수 없습니다. 내가 가장 좋아하는 홀리데이입니다. 나는 아이들과 함께 옷을 입히는 것을 좋아합니다.,할로윈을
hit:106_conv:213,proud,자랑스러운,I am proud I graduated college.,대학을 졸업한 것이 자랑스럽습니다.,대학을 졸업한 것이
hit:107_conv:214,surprised,놀란,Got asked to my boss' office. Thought I was getting bad news but turns out I was offered a promotion.,상사의 사무실에 부탁을 받았습니다. 나쁜 소식을 듣는 줄 알았는데 승진 제의가 들어왔습니다.,승진 제의가 들어왔습니다.
hit:108_conv:216,hopeful,희망에 찬,I think eventuallt the presidency is going to go in a more positive direction,대통령직이 더 긍정적인 방향으로 나아갈 것이라고 생각합니다.,대통령직이 더 긍정적인 방향으로 나아갈 것이라고
hit:109_conv:219,embarrassed,당황스러운,I ordered McDonalds yesterday and since my lazy daughter wouldn't get out of bed I ate her food. I kind of fell bad about it.,나는 어제 맥도날드를 주문했고 게으른 딸이 침대에서 일어나지 않을 것이기 때문에 나는 그녀의 음식을 먹었습니다. 나는 그것에 대해 기분이 나빴다.,그녀의 음식을 먹었습니다.
hit:110_conv:220,embarrassed,당황스러운,I am ashamed I lied to the police.,나는 경찰에 거짓말을 한 것이 부끄럽다,경찰에 거짓말을 한 것이
hit:110_conv:221,excited,흥분한,I am ready to go to a amusement park with my son.,나는 아들과 놀이공원에 갈 준비가 되어 있다,아들과 놀이공원에
hit:112_conv:225,disgusted,역겨운,I am disgusted that the criminal got away.,범인이 도망간게 역겹다.,범인이 도망간게
hit:113_conv:227,embarrassed,당황스러운,I am embarrassed when I forgot my lines in the play.,극 중 대사를 잊어버렸을 때 난 당황스럽다,극 중 대사를 잊어버렸을 때
hit:114_conv:228,grateful,고마워하는,I got stock from family a long time ago. I just let it sit there. It's risen 10 times since.,나는 오래전에 가족에게서 주식을 받았습니다. 그냥 그 자리에 놔두었습니다. 이후 10배나 올랐다.,주식을 받았습니다.###10배나 올랐다.
hit:114_conv:229,embarrassed,당황스러운,I lost my keys at work and looked stupid searching for them.,나는 직장에서 열쇠를 잃어버렸고 그것들을 찾는 것이 어리석어 보였다.,직장에서 열쇠를 잃어버렸고
hit:115_conv:231,sentimental,감상적인,I was going through old photos of my family and when I was younger.,나는 내 가족과 어렸을 때의 오래된 사진을 살펴보고 있었습니다.,어렸을 때의 오래된 사진을
hit:116_conv:232,caring,돌보는,My cousin just got out of a 7 year relationship. Turns out she was cheating for the last 3 years.,제 사촌이 7년의 연애를 끝냈습니다. 그녀는 지난 3년 동안 바람을 피웠다는 것이 밝혀졌습니다.,제 사촌이
hit:117_conv:234,joyful,즐거운,The summer is almost over. I couldn't be any happier!,여름이 거의 끝나가고 있습니다. 이보다 더 행복할 수 없다!,여름이 거의 끝나가고 있습니다.
hit:117_conv:235,content,만족하는,I was content getting a B on my exam.,나는 시험에서 B를 받는 데 만족하고 있었다,시험에서 B를 받는 데
hit:118_conv:237,excited,흥분한,My wife and I are going on vacation next week. We're satying in a cabin in West Virginia.,아내와 저는 다음 주에 휴가를 갑니다. 우리는 웨스트 버지니아의 오두막에 앉아 있습니다.,휴가를
hit:120_conv:241,afraid,두려워하는,I'm doing a drink a paint session this weekend. I can't wait. It's goin to be fun!,나는 이번 주말에 술을 마시며 그림 그리기를 하고 있다. 기다릴 수 없어 재미있을거야!,술을 마시며 그림 그리기를
hit:122_conv:245,surprised,놀란,I was surprised when Trump won the election.,트럼프 대통령이 선거에서 이겼을 때 나는 놀랐다.,트럼프 대통령이 선거에서 이겼을 때
hit:123_conv:246,afraid,두려워하는,When I lost my job.,내가 일자리를 잃었을 때,내가 일자리를 잃었을 때
hit:124_conv:249,jealous,질투하는,I had a girl that I was seeing one time and she asked if I wanted to come with her to meet one of her friends. I went along and the way she talked to her was so much more passionate and energetic than with me and it made me wonder what he has that I don't.,한 번 만났던 여자가 있었는데 그녀는 내가 그녀의 친구 중 한 명을 만나기 위해 그녀와 함께 가고 싶은지 물었습니다. 나는 함께 갔고 그녀가 그녀에게 말하는 방식은 나보다 훨씬 더 열정적이고 활력이 넘쳤다.,그녀에게 말하는 방식은 나보다 훨씬 더 열정적이고 활력이 넘쳤다.
hit:125_conv:250,prepared,준비된,I was prepared for the History test.,나는 역사 시험을 준비했다,역사 시험을
hit:126_conv:252,excited,흥분한,"I texted one of my old buddies from years and years ago and he not only responded, but we met up for lunch yesterday and had a great time! Now we're gonna hang out again on Sunday and I'm so pumped!",나는 몇 년 전에 오랜 친구 중 한 명에게 문자를 보냈고 그는 답장을 보냈을뿐만 아니라 어제 점심을 먹기 위해 만났고 즐거운 시간을 보냈습니다! 이제 우리는 일요일에 다시 시간을 보낼 예정입니다.,일요일에 다시 시간을 보낼 예정입니다.
hit:126_conv:253,disappointed,실망한,I was devastated when the Falcons blew the Super Bowl.,Falcons가 Super Bowl을 날려 버렸을 때 나는 황폐했습니다.,Falcons가 Super Bowl을 날려 버렸을 때
hit:128_conv:257,afraid,두려워하는,I was apprehensive to get married.,결혼이 두려웠다.,결혼이
hit:129_conv:259,content,만족하는,I've been in my crappy apartment so long. I think just used to it now.,나는 내 허름한 아파트에 너무 오래 있었다. 이제 막 익숙해진 것 같아요.,내 허름한 아파트에
hit:130_conv:260,afraid,두려워하는,"I went on my first date ever only about a month ago. Even though I knew this girl really well beforehand, I was still really worried that it would be awkward and that I might mess it up.",나는 약 한 달 전에 첫 데이트를 갔다. 이 여자를 미리 너무 잘 알고 있었음에도 불구하고 어색해 하지 않을까 하는 걱정이 컸습니다.,첫 데이트를
hit:130_conv:261,afraid,두려워하는,I am scared of how I will die.,나는 어떻게 죽을지 두려워한다,어떻게 죽을지
hit:131_conv:263,excited,흥분한,I am ready for hockey season.,나는 하키 시즌을 준비하고 있다,하키 시즌을
hit:132_conv:264,grateful,고마워하는,My kids are the best. They get excited about everything. I think I had some good ones.,내 아이들이 최고입니다. 그들은 모든 것에 흥분합니다. 나는 좋은 것을 가지고 있었다고 생각합니다.,내 아이들이
