conv_id,emotion,kor_emotion,context,kor_context,factor
hit:917_conv:1834,prepared,준비된,"I feel ready for my trip, tomorrow. Everything is ready.",내일 여행을 떠날 준비가 된 것 같아요. 다 준비 됐어.,여행을 떠날
hit:918_conv:1837,joyful,즐거운,I got really happy when my dad surprised me with my first car. I cannot remember feeling so joyful,아빠가 내 첫 차로 나를 놀라게 했을 때 나는 정말 기뻤다. 그렇게 기뻤는지 기억이 안난다,내 첫 차로 나를 놀라게 했을 때
hit:919_conv:1838,grateful,고마워하는,I was very grateful when my dad got me my first baseball glove for little league. It was a expensive glove and he did not have to do that,아버지가 저에게 리틀 리그를 위한 첫 야구 글러브를 주셨을 때 저는 매우 감사했습니다. 고가의 장갑이었고 그럴 필요가 없었어요,리그를 위한 첫 야구 글러브를 주셨을 때
hit:919_conv:1839,anticipating,기대하는,Just got back from a job interview. I was able to answer all the questions and the recruiter seem impressed.,방금 면접에서 돌아왔습니다. 나는 모든 질문에 답할 수 있었고 채용 담당자는 깊은 인상을 받은 것 같습니다.,나는 모든 질문에 답할 수 있었고
hit:923_conv:1846,afraid,두려워하는,I went to a haunted house.,나는 유령의 집에 갔다.,유령의 집에
hit:935_conv:1871,lonely,외로운,When I moved into my house I was living by myself for the first time.,집에 이사와서 처음으로 혼자 살았다.,혼자 살았다.
hit:938_conv:1877,sad,슬픈,I moved to another state and my family was left behind.,나는 다른 주로 이사했고 가족은 남겨졌습니다.,나는 다른 주로 이사했고 가족은 남겨졌습니다.
hit:951_conv:1902,caring,돌보는,My friend adopted a really elderly dog. I'm so proud of her.,내 친구는 정말 나이가 많은 개를 입양했습니다. 그녀가 정말 자랑스럽습니다.,정말 나이가 많은 개를
hit:959_conv:1918,proud,자랑스러운,"I graduated from college last year, I was so happy.",저는 작년에 대학을 졸업했는데 너무 행복했습니다.,대학을 졸업했는데
hit:971_conv:1943,prepared,준비된,We stock our celler every year with new food and water.,우리는 매년 새로운 음식과 물을 저장고에 비축합니다.,음식과 물을
hit:976_conv:1953,confident,확신하는,Yesterday I went into a job interview after preparing for several days. I gave my pitch to the interviewer and felt great about everything. I am confident I will hear back soon to get the job!,어제는 며칠간의 준비를 마치고 면접을 보러 갔습니다. 나는 면접관에게 내 프레젠테이션을 했고 모든 것에 대해 기분이 좋았다. 나는 곧 직장을 구한다는 소식을 듣게 될 것이라고 확신합니다!,곧 직장을 구한다는 소식을
hit:981_conv:1963,excited,흥분한,I was really excited when my daughter came home from college to visit me.,내 딸이 대학에서 집에 와서 나를 방문했을 때 나는 정말 기뻤습니다.,딸이 대학에서 집에 와서
hit:1003_conv:2006,proud,자랑스러운,It felt good when Lebron left the Cavs for the Lakers,Lebron이 Lakers를 위해 Cavs를 떠났을 때 기분이 좋았습니다.,Lebron이 Lakers를 위해 Cavs를 떠났을 때
hit:1008_conv:2016,disappointed,실망한,"I procrastinated on turning in a paper for a college class, and she ended up giving me a D for the course overall.",나는 대학 수업을 위한 논문 제출을 미루었고 그녀는 결국 나에게 코스 전체에 대해 D를 주었다.,나에게 코스 전체에 대해 D를 주었다.
hit:1011_conv:2023,jealous,질투하는,"All of my friends have these great jobs and travel so often, it isn't fair.",내 친구들은 모두 이런 훌륭한 직업을 갖고 있고 너무 자주 여행을 하기 때문에 공평하지 않습니다.,내 친구들은###훌륭한 직업을 갖고 있고 너무 자주 여행을
hit:1027_conv:2055,surprised,놀란,My long distance girlfriend surprised me when she flew in to visit me this past weekend,내 장거리 여자 친구가 지난 주말에 나를 방문하기 위해 날아 왔을 때 나를 놀라게했습니다.,여자 친구가###날아 왔을 때
hit:1029_conv:2059,sentimental,감상적인,"I miss being a kid, all the games I played with neighbors, just great times","어린 시절이 그리워, 이웃과 함께 했던 모든 게임, 그저 좋은 시간들",어린 시절이###모든 게임
hit:1041_conv:2082,grateful,고마워하는,My car ran out of gas on the side of the road near my house as I was going to work that morning. I called a friend and he came by to give my car some gas despite also having work that day.,그날 아침에 출근하려고 하던 중에 집 근처 길가에서 내 차에 기름이 다 떨어졌습니다. 친구에게 전화를 했더니 그 날도 일이 있음에도 차에 기름을 좀 주려고 찾아왔습니다.,그 날도 일이 있음에도 차에 기름을 좀 주려고 찾아왔습니다.
hit:1058_conv:2117,proud,자랑스러운,My daughter had her first dance recital and remembered all the steps!,내 딸은 첫 댄스 리사이틀을 했고 모든 단계를 기억했습니다!,내 딸은###모든 단계를 기억했습니다!
hit:1129_conv:2259,confident,확신하는,I was feeling good before a math test. I knew I was going to do well because I studied all night,나는 수학 시험 전에 기분이 좋았다. 밤새 공부해서 잘할 줄 알았어,수학 시험###밤새 공부해서
hit:1131_conv:2263,embarrassed,당황스러운,I felt bad when I missed my cousin wedding. I knew he wanted me to be there,사촌 결혼식을 놓쳤을 때 기분이 나빴다. 나는 그가 내가 거기 있기를 원한다는 것을 알았다.,사촌 결혼식을 놓쳤을 때
hit:1133_conv:2266,prepared,준비된,My final exams will start in this week. I look forward to it. Hope I do well.,이번 주에 기말고사가 시작됩니다. 기대됩니다. 내가 잘하기를 바랍니다.,기말고사가
hit:1134_conv:2268,disappointed,실망한,I was a little upset when I didnt get to leave work early,일찍 퇴근하지 못해서 좀 속상했어요,일찍 퇴근하지 못해서
hit:1141_conv:2282,proud,자랑스러운,"My wife received an award at work for her hard work on a particularly difficult work project!  Man, I was happy for her!","제 아내는 특히 어려운 작업 프로젝트에서 열심히 일한 공로로 직장에서 상을 받았습니다! 이봐, 나는 그녀 때문에 행복했다!",아내는###직장에서 상을 받았습니다!
hit:1144_conv:2289,afraid,두려워하는,Waiting to hear what the loan officer says on my home loan application,대출 담당자가 내 주택 대출 신청서에 말하는 내용을 듣기를 기다립니다.,내 주택 대출
hit:1158_conv:2317,disappointed,실망한,"One time I went to an interview for a really competitive internship with a great company in my field. I thought it went great and that the interviewer and I had a great conversation, but it turned out I didn't get the internship.",한 번은 내 분야에서 훌륭한 회사와 정말 경쟁력 있는 인턴십을 위해 면접을 보러 간 적이 있다. 잘 됐다고 생각했고 면접관과 나는 대화를 잘 했지만 인턴십을 받지 못한 것으로 드러났다.,인턴십을 받지 못한 것
hit:1169_conv:2339,afraid,두려워하는,I was scared my first day of high school. I was not sure how it was going to go,나는 고등학교 첫 날이 두려웠다. 어떻게 될지 확신이 서지 않았다,고등학교 첫 날이
hit:1179_conv:2358,excited,흥분한,I was happy when i found my dog,개를 찾았을 때 행복했다,개를 찾았을 때
hit:1180_conv:2361,sad,슬픈,I was devastated when my dad passed away. It was just hard,아버지가 돌아가셨을 때 나는 절망했다. 그냥 힘들었다,아버지가 돌아가셨을 때
hit:1181_conv:2362,disappointed,실망한,"My grandmother, who raised me, just passed away unexpectedly.  I don't know how to process this!",저를 키워주신 외할머니가 갑자기 돌아가셨습니다. 처리 방법을 모르겠습니다!,외할머니가 갑자기 돌아가셨습니다.
hit:1192_conv:2384,trusting,신뢰하는,A man tried to pick me up at a work event the other night. I have a boyfriend so I didn't accept his advances,한 남자가 지난 밤 직장 행사에서 저를 데리러 오려고 했습니다. 나는 남자친구가 있어서 그의 제안을 받아들이지 않았다,남자친구가 있어서
hit:1204_conv:2409,impressed,감명받은,When i fixed someones computer they've been having trouble with. I felt really happy and proud of myself but also i couldn't believe it was so easy.,"내가 컴퓨터를 고쳤을 때, 그들은 곤경에 처해 있었다 정말 행복하고 자랑스러웠지만 그렇게 쉽게 생각하지 못했다.",내가 컴퓨터를 고쳤을 때
hit:1208_conv:2417,disgusted,역겨운,Went to a restaurant where people were eating live squids.,사람들이 생오징어를 먹고 있는 식당에 갔다.,생오징어를 먹고 있는
hit:1213_conv:2426,disappointed,실망한,I was devastated to find out my cousin passed away in a tragic car accident.,나는 사촌이 비극적인 교통사고로 세상을 떠난 것을 알게 되어 참혹했다,사촌이 비극적인 교통사고로 세상을 떠난 것을 알게 되어
hit:1217_conv:2435,disappointed,실망한,My father was caught cheating on my mother. I was really mad but overall i didn't want to talk to him.,아버지가 어머니를 속이는 것이 잡혔습니다. 나는 정말로 화가 났지만 전반적으로 나는 그와 이야기하고 싶지 않았습니다.,아버지가 어머니를 속이는 것이
hit:1226_conv:2452,joyful,즐거운,I got a promotion at work that was completely unexpected. It was actually a very nice day!,전혀 예상치 못했던 일에서 승진을 받았다 사실 정말 좋은 날이었어!,승진을 받았다
hit:1233_conv:2466,excited,흥분한,My friend bought me a ticket to see my favorite band Saturday night. I cannot wait.,친구가 토요일 밤에 내가 가장 좋아하는 밴드를 보려고 티켓을 샀다 기다릴 수가 없다.,가장 좋아하는 밴드를 보려고 티켓을 샀다
hit:1235_conv:2470,afraid,두려워하는,I have an important job interview and i am nervous about it.,중요한 직장 면접이 있어서 긴장이 된다.,직장 면접이 있어서
hit:1242_conv:2485,caring,돌보는,I'm really proud of my mom because of how she's stepping up to help my brother raise his children as he struggles to do it alone,혼자 힘겹게 아이를 키우는 형을 돕기 위해 나서는 엄마의 모습이 정말 자랑스럽습니다.,혼자 힘겹게 아이를 키우는 형을
hit:1266_conv:2533,anticipating,기대하는,I can't wait until I get paid on Friday.,금요일에 돈을 받을 때까지 기다릴 수가 없다.,돈을 받을 때까지
hit:1274_conv:2548,embarrassed,당황스러운,"So I was at work today, wearing some slightly tight jeans, since they're slim fit, and I bent over and they split. Just like in the movies. I meant people could see my undies...",그래서 오늘 회사에서 약간 타이트한 청바지를 입고 있었는데 슬림핏이라 구부리면 찢어져요. 영화에서처럼. 사람들이 내 속옷을 볼 수 있게 하려고...,슬림핏이라 구부리면 찢어져요
hit:1275_conv:2550,confident,확신하는,About to take my driver's license test in a few days. Been practicing for a while now. I know I'm about to smash it,며칠 후에 운전면허 시험을 치를 것이다 한동안 연습을 하고 있었다 나는 그것을 부수려고 하는 것을 알고 있다,운전면허 시험을 치를 것이다
